Price,Close,High,Low,Open,Volume
Ticker,7010.SR,7010.SR,7010.SR,7010.SR,7010.SR
Date,,,,,
2024-01-01,37.408180236816406,37.54706987055562,37.22299052629753,37.408180236816406,2077300
2024-01-02,37.91744613647461,37.963742677202,37.31558051041959,37.40817712407402,4240431
2024-01-03,37.269283294677734,38.1489316813647,37.22298675478886,37.917445449720745,4928177
2024-01-04,37.824851989746094,37.917448609439646,36.94520706195655,37.03780014945023,3433535
2024-01-07,38.42671585083008,38.70449863246843,37.824850213780564,37.91744682912649,4892097
2024-01-08,37.91744613647461,38.704497925439185,37.77855298209279,38.426715148875196,4025183
2024-01-09,37.871150970458984,38.426716543753834,37.59336465161179,37.96374405527487,2898397
2024-01-10,38.056339263916016,38.33412559826574,37.77855646176626,37.963746173932755,2437291
2024-01-11,38.102638244628906,38.75079692025964,38.010041625110325,38.056338168769685,5766412
2024-01-14,38.010040283203125,38.102636899452676,37.59336434057951,37.91744719915332,2130838
2024-01-15,38.24152755737305,38.38042071939516,37.871151678980475,37.96374476552866,2145277
2024-01-16,37.871150970458984,38.28782338433023,37.871150970458984,38.241526841922294,2600017
2024-01-17,38.519309997558594,38.750796244015554,37.82485125818771,38.05633750464467,5811556
2024-01-18,38.19523239135742,39.02858432913975,38.010042679383574,38.519311738161676,5966958
2024-01-21,38.42671585083008,38.51930893397629,38.05633645384581,38.24152615233794,2378997
2024-01-22,38.42671585083008,38.42671585083008,38.42671585083008,38.42671585083008,0
2024-01-23,38.84339141845703,39.02858111518072,38.61190518060234,38.88968795958804,2178112
2024-01-24,39.26007080078125,39.445256981567965,38.797098284414496,38.84339482961117,3227780
2024-01-25,39.491554260253906,39.58414734408532,39.167471402444484,39.21376794436019,4274991
2024-01-28,39.07487869262695,39.584147722973796,38.98228207570949,39.53785118061495,2513133
2024-01-29,38.704498291015625,39.26006738159077,38.565608667521595,39.07487768473239,3454696
2024-01-30,38.658203125,39.07487907470343,38.334123793119446,38.70449966781154,2869023
2024-01-31,37.77855682373047,38.75079840666985,37.77855682373047,38.426719056423394,5899494
2024-02-01,38.658203125,38.658203125,37.685961597158524,37.685961597158524,4086748
2024-02-04,38.75080108642578,38.79710116726281,38.33412861649452,38.704504537789,1397628
2024-02-05,39.491554260253906,39.537850802169615,38.61190583505651,38.75079546080364,5642466
2024-02-06,39.39896011352539,39.53785328017729,38.93598760095236,39.49155673535997,4182948
2024-02-07,38.84339141845703,39.352660435297416,38.61190518060234,39.12117419744273,4859563
2024-02-08,38.84339141845703,39.352660435297416,38.61190518060234,39.12117419744273,4859563
2024-02-11,38.24152755737305,38.935986303083936,38.19523101409896,38.704500054513645,2190515
2024-02-12,38.14893341064453,38.28782303660699,37.778554010345175,38.2415264946195,2185858
2024-02-13,38.42671585083008,38.51930893397629,38.0100399122727,38.0100399122727,2482200
2024-02-14,38.287818908691406,38.84338794924301,38.010036154515284,38.19522583469915,2534927
2024-02-15,38.565616607666016,38.565616607666016,38.14894058699655,38.287830239086105,2744714
2024-02-18,38.4730110168457,38.704497248634425,38.33412139709222,38.51930755676353,1714761
2024-02-19,38.658203125,38.70449966781154,38.28782371810811,38.334123793119446,2054682
2024-02-20,39.63044738769531,40.00082682014669,39.167474863231114,39.3526645794568,10661827
2024-02-21,38.84339141845703,39.67673975541411,38.65820172173335,39.63044321428311,6939228
2024-02-25,38.84339141845703,39.02858111518072,38.84339141845703,38.88968795958804,2848264
2024-02-26,38.703163146972656,39.12384683444958,38.703163146972656,39.12384683444958,2710412
2024-02-27,38.98361587524414,38.98361587524414,38.516186436850816,38.70315892544887,2041698
2024-02-28,38.890132904052734,39.12384765363527,38.890132904052734,38.98362094360819,1605800
2024-02-29,39.68476867675781,39.68476867675781,38.79665183712492,38.93688212566857,4832424
2024-03-03,39.310821533203125,39.638024333716494,39.12384901379609,39.638024333716494,1529508
2024-03-04,38.42270278930664,39.31081953673233,38.42270278930664,39.31081953673233,2648040
2024-03-05,38.42270278930664,38.42270278930664,38.42270278930664,38.42270278930664,0
2024-03-06,38.65641403198242,38.65641403198242,37.90852762631696,37.95526985800787,2487739
2024-03-07,38.46944808959961,38.703162832388905,38.37596005276151,38.56293256023374,1880307
